strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
020801050504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801050601,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801050602,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801050603,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801050604,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060601,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060602,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060603,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060701,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060702,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060801,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060802,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060803,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060901,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060902,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060903,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801060904,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801061001,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801061002,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801061003,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801061004,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801061005,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801061101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801061102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801070101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801070102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801070103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801070104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801070201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801070202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801070203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801070204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801080101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801080102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801080103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801080104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801080201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090506,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090507,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090601,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090602,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090603,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090604,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801090605,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801100403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110305,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110601,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110602,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110702,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110703,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110704,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110801,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110802,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110803,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010304,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010405,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010506,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010507,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010601,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010602,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010603,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010604,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010605,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010701,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010702,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010703,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010704,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010801,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010802,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010803,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010901,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010902,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010903,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802010904,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011001,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011002,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011003,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802011505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020104,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020105,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020106,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020107,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020108,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020204,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020205,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020401,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020402,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020403,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020404,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020501,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020502,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020503,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020504,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020505,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802020506,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802030101,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802030102,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802030103,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802030201,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802030202,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802030203,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802030301,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802030302,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020802030303,mWFDEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
