strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
120901050104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050207,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050306,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050307,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050308,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901050407,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060108,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060207,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060208,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060209,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060306,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060307,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060308,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060309,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060506,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060507,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060605,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070108,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070407,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901070605,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080108,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080109,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080110,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080207,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080208,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901080209,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090108,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090306,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090307,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090407,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090408,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090506,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090605,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090701,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090702,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090703,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090704,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090705,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090706,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090707,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090708,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090709,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090801,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090802,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090803,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090804,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090805,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090806,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090807,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090808,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100108,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100207,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100208,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100209,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901100210,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902010101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902010102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902010103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902010104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902010105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
